Review Dates,Review Titles,Reviews,Star Ratings
"Apr. 5, 2022",I have been a major user of Amazon…,My parcel didn't come so I contacted them and was told to wait for a few days maybe it will come but it never did so I contacted them and all they said was to contact the police so I can file a complaint about a missing parcel when they are the one whos responsible for my parcel. So now amazon got my money and I don't have the item I wanted! This is so disappointing because I like using Amazon but after getting this ridiculous customer service I will cancel my amazon. So unprofessional and not helpful at all,5
"Apr. 5, 2022",Horrible customer service!,"F****** hate amazon. never f****** works. I cannot loing on the app to use Alexa. I ujse the exact same information to login on my laptop. I cannot change my informtion in my account for some reason. Itøs lacking. It also asks me to go through so damn much security before I can login, so it takes ""forever"". It difficult to get to customer service. I cannot even delete my acconunt without contacting them directly and the last thing I wanna waste my time on is talking to someone from Amazon. I really liked Amazon in the beginning but it is actually just internet-poop. Sry./notsorry.",1
"Apr. 5, 2022",It's poop,Disgusting app. Amazon.de block my account without any reason. So I purchased what I want on Allegro Poland. Fast and free delivery!!  Thank you Poland. Help Ukraine! Close Ukrainian sky!! Amazon doesn't let me leave bad review on items that is copy/replica or not match the description. This is double western standards,1
"Apr. 5, 2022",Amazon cheating,"Where to begin.... shall we start with trespassing, going straight to the back door through a double latched gate without even attempting a front door delivery is unacceptable, oh and what about failed deliveries on time, I was paying for a service and next day was apart of it (yes there are some exceptions) within a 2 week period I have had 3 deliveries failed, 1 was 2 days late, another was ""accidentally sent to wrong distribution centre"" and then disappeared resulting in having to claim a refund 2 days later, latest is an item ordered and at checkout the usual order within next (xx time) for garenteed delivery xx date (next day) only to not even out for delivery let alone dispatched the next day, contacted (the joke they call customer service) to be told item is out of stock so I request cancellation,  two hours later checking order details notice cancellation request not actioned so do it myself only to receive email to say cancellation cannot be actioned as order is in processing. Absolutely ridiculous, Amazon was once a good company with high standards, now I would put more faith in a politician not telling a lie.....",1
"Apr. 5, 2022","Was a Prime member for 10 years,",I ordered some veet strips I should have received a box of 40 but what I received was a smashed open box with 20 strips and Amazon refused to post my review because it was not glowing.,1
"Apr. 5, 2022",Absolutely poor service,Ordered a travel plug adapter and received fish oil. Now I have to get in my car and drive to a drop off point to return it or I won’t get my money back. It’s not my mistake so why should I be inconvenienced even more?,1
"Apr. 5, 2022",Unlucky dip,"All of the growing negative reviews on here are accurate. For some reason, Amazon's customer service is shutting customer's account for no reason, other than perhaps customers are complaining about their now horrible customer service.Many book authors who sell books on Kindle are getting their accounts closed for no reason, and Amazon steals their hard earned royalties, and can never publish on Kindle again. This happened to me when I've sold many books for many years without a problem, the same is said from many authors who are getting their accounts closed, sometimes losing thousands of dollars.For your own sake, please avoid Amazon like the plague until investigators or attorneys can get to the bottom of this. It is like Putin took over Amazon and Kindle, and is doing their best to ripoff customers and authors.",1
"Apr. 5, 2022",BOYCOTT AMAZON AND KINDLE ! ! !,"Used to never have an issue with Amazon and even get great customer service the few times I needed it over a total of 600+ orders. During the first 500 order, I've returned something 3 times.However, lately it has been issue after issue.- For the first after hundreds of orders I've received the wrong item ... and haven't seen my refund after more than 3 months while the status is ""Return received, We will process your refund in 2-3 days..."".- Received a ""new"" pair of underwear that was completely stained ...- Bought a computer mouse that already failed after using it for 9 months (normal usage). So I submitted a negative review ... that didn't get published despite not having broken any review rules. It was a product with a very high sales volume thus it appears like Amazon was trying to fend out negative reviews for its cash cow, despite the issue with the mouse apparently having been a common issue... This caused me to not try to get a refund because I felt like Amazon was brushing it off and thought they'd likely try to get out of a refund if they already react to reviews like that...- Bought a 50€ Amazon gift card ... Amazon cancelled it and kept the money ?!?!? Claiming a violation of their ""terms of usage"", while the rule they claim was broken isn't in accordance with EU law and has also had precedent in court as being an illegal rule.- And a few more things...In total, everything combined I've lost roughly € 100 and having the associated annoyances and time waste. I used to be a very happy customer, now I avoid Amazon as much as possible - only purchasing through Amazon when what I want is a lot cheaper on Amazon.",1
"Apr. 4, 2022","Used to be great, now it's issue after issue",I have had several interactions between sellers not actually Amazon on your site and have been totally amased at Amazon's immediate response in correcting the issue your ratings only go to 5 stars in my dealings with Amazon I would most certainly rate your service at 10 stars twice what is able to rate you at thank you so much for being above and beyond what any person could ever expect,1
"Apr. 4, 2022",I have had several interactions between…,I bought a £300ish smart watch and complained about a month later that the battery only lasted 3 days and is getting worse. I was told by Amazon to contact seller who told me I'd missed the return date! Seller told me to go to the watch brand! Amazon told me to go whistle in so many words. At what point when dealing with amazon and their sellers do I lose my consumer rights under the consumer rights act!,5
"Apr. 4, 2022",At what poin when dealing with amazon/ their sellers do you lose your customer rights,Would never use amazon again it's 4th time they have cancelled orders no explanation why. Closed account completely joke of a company,1
"Apr. 4, 2022",Would never use amazon again it's 4th…,"Ordered a gym accessory and arrived the next day, cant say much more.",1
"Apr. 4, 2022",Ordered a gym accessory and arrived the…,Offering me 5€ voucher for wasting 3 days of holidays for not being able to deliver on time! This is how the customer service of Amazon is cheap and unreliable! This company is a real joke! i definitely not recommend it! they can block your account for no reason and never give you a chance to have access to it even if you try hard to prove them wrong! The worst customer service that I got the chance to see from a big multinational corporate,4
"Apr. 4, 2022",The worst customer service that I got the chance to see from a big multinational corporate,Customer service is horrible. I had one package was delivered but actually lost. I called them to request a refund but the customer service person lied to me. They told me the package has not been delivered. Will be delivered the next day. And they also said will contact me next day. But nothing happened. No one called me. Package was lost. The worst part is that there is nowhere to submit my feedback on Amazon website or after my call to cs.,1
"Apr. 4, 2022",Customer service is horrible,"If I could give zero stars I would. I ordered a TV in December 2021 and it’s now nearly April 2022 and still no refund for damaged tv that they have now received back over a month ago. This company are lairs. Delivered a tv left outside on the street with straps cut with no notification what so ever that it had been delivered they just put a random name as person who accepted delivery. Tracking stated it would arrive on the Monday however it was delivered early on the Friday which meant I had to travel across the country to collect the tv which was seen on CCTV just being dumped. I get to the tv to then see it had been delivered damaged and notified the seller immediately with images and proof. This company then refused to correspond, stating days later I had damaged it myself which is absurd, they are now stating they will not accept a return when I paid £200+ to get it returned myself which UPS tracking shows they have received it back though they are telling Amazon (platform they sell on) that they have not received it! They are liars and clearly operate on fraudulent terms. They will be taken to court for £2k+ if refund is not issued immediately they have wasted enough of my time. They are now stating I have bought a TV from them before and tried to defraud them before to Amazon!!!! How do you have the cheek to write this nonsense? I hope no one purchases from them and stays far away. Trading standards have also been notified.",1
"Apr. 3, 2022",If I could give zero stars I would,"The worst experience of my life!   I placed an order on 3/30/22, and never received a confirmation email.  I checked on my order last night (4/2/22) and they had no record of it.  I was buying with $150.00 in gift cards or I would have walked away but I had to use them up.  I placed the same order AGAIN and the price went up $14.98 and they would not honor my originial price, the item said ""free shipping"" and they charged me over $15.00 for shipping.  Was told once I receive the items they would take the shipping charge off.  I will NEVER order from them again!",1
"Apr. 3, 2022",The worst experience of my life!!,I have recently had my amazon gift voucher used on my amazon account by hackers! This is awful and amazon have not even questioned the use of a different card on my account with me. Please don´t use amazon if you want security as your information is NOT secure on their site.,1
"Apr. 3, 2022",I have recently had my amazon gift…,I've been with Amazon for 6 years now but here recently I've had issues first using my EBT card and now my debit card so I'm on the phone (March 29th when all this started) with Amazon customer service help trying to get past the use this method of payment after 3-4 times of reentering my card it still didn't work then I'm told to wait 24 hours for their system to update the try it again at this point I'm done but then yesterday low and behold my debit card account is now over drafted for amazons prime fee so I waited till the next day cause it was pending it's now the next morning and sure enough the payment went through so I now had been on in chat with customer service for 2 hours just to have them tell me I need to check with my bank when all this first started my bank assured me it wasn't them and yet Netflix Spotify and my furniture place have used this same card with no issues and really I wasn't mad that it over drafted my account as much as I'm upset and aggravated that they could not answer this one simple question (I had talked to 3 customer service reps by this time and one asked a manager for help) why is it my debit card will go through for your fee but it won't work for me to order anything and after I asked the 3rd customer service this question as soon as I type this question they're gone here comes another one of which by this time I'm done I'm not repeating this scenario for a 4th time don't get me wrong I love Amazon or I wouldn't have even bothered to fight to push this through I only have one debit card and I don't even know if they will allow me to switch it out but why should I have to I'm really disappointed,1
"Updated Apr. 6, 2022",I've been with Amazon for 6 years now…,I ordered 10 kg dog food and the man came said to me come down stairs to get ur parcel I explained I'm disabled and he cancelled my order very rude for that reason I will cancel my prime,1
"Apr. 3, 2022",I ordered 10 kg dog food and the man…,I must say what wonderful customer service I have always received from Amazon.If anything is faulty or not suitable I get a refund straight away.I have had 2 not so good experiences in local shops so it will be Amazon all the way.I also pay £7.99 a month for Amazon prime get free parcels delivered next day.Have films off tv also some kindle books free great deal I think!,1
"Apr. 3, 2022",Great customer service!…,"Be careful to use it. It is not easy to get a refund, not as easy it is on eBay. This is the third time I am returning the product and nobody gives a refund automatically. Always had check my account and find out there is no money and chase is up. The recent product never arrived after 3 months. I tried to request a refund I the response is that it is too late! Also, it says I have already received my refund but I never received the money back! I am honestly pulling away from anything that comes from China! My toilet recently arrived after 4.5 months and I have enough...Just gamble with your delivery and wait forever. The funny thing is when you check the tracking code it still says that the product has left china 4 months ago and is due for delivery..haha who knows when! NEVER",5
"Apr. 2, 2022",Be careful to use it,I love using Amazon. Customer service is very friendly and helpful. Never hesitate to give a refund or free vouchers if you have an issue. But my issue is with them using Aramex Courier for shipping. A company they has a bad tracking system and one of the worse customer services that do not help.Amazon need to stop usinh Aramex,1
"Apr. 2, 2022",I love using Amazon,"I got a new TV and was installing prime video on it. The TV told me to call some number. I did. This number said they needed access to my account, that they were going to change my password. Obviously I did not give them access. They still got access and changed my password. What kind of sketchy stuff is this Amazon?",5
"Apr. 1, 2022",I got a new TV and was installing prime…,"I ordered some diamante embellished flip flops from an Amazon company.  They arrived with many of the stones missing making them defective for use as you could clearly see the missing stones in the decorative bow on the top.  I decided to return the item, that is when the problems began.  Amazon and the company make it almost impossible to return items without a lengthy process.  Very unhappy decided to just bin the item.  Will never purchase items from Amazon again as this is not the first time I have encountered issues when items arrive and are faulty.",1
"Apr. 1, 2022",Very poor customer service,Great learning about the information given,1
"Apr. 1, 2022",Great learning about the information…,"Item did not arrive on time, and apparently paying for prime does not meet anything to this company, you pay for prime, and you still wait for weeks for your stuff! Then you speak to customer service and they are completely useless, a made a completely reasonable request in my option, I was offered £5 in credit, which is only good for making purchases on amazon, so I asked for a refund on the item which was only £7 but allow me to still get the item, which is going to be delayed by 3-4 days! Keep in mind this was an item ordered on monday and was due to be delivered on Thursday, 3 days lated, it still didnt arrive on Thursday and will now apparently be delivered on monday the following week, so i feel my request was completely Reasonable, The manager didn't seam to think so, so I asked for a complaint. And the manager said complaint are handled by him, they have no complaints team to give resolution",4
"Apr. 1, 2022","Item did not arrive on time, and management was useless!","Am having an interesting evening. Without warning, I was banned from leaving product reviews on Amazon. They accused me of receiving FREE goods and being paid to write reviews. WHAT??? No one has ever  paid me! nor given me free goods. (I WISH!!)I actually believe they blocked me for leaving a negative review for a company that was scamming people (that happened to pay to be featured). I phoned them to review their decision, and they emailed me, (see below), saying I should email them which I did - and they sent me the same email again.  Then they said that I had possibly been hacked but refused to give me further details… (what?!!). Was I hacked? I said I found it unlikely that someone would hack my account solely to leave reviews. What is the evidence??SO, what I take from this is they only want POSITIVE REVIEWS for some companies, and if you leave a negative one for one of their sponsored companies, they will ban you.  No freedom of speech. Everything being censored. Buy, buy, buy, we don’t care about you, the customer…like what? I tried to resolve this and they totally refused to listen. Here is their response Amazon previously sent you an email explaining that we had detected unusual review and rating activity associated with this account, leading us to remove all of its reviews and ratings, and restricting it such that it is no longer able to contribute reviews, ratings, customer questions and answers, and other related Community content. This account can no longer contribute content for the following reasons:-- Elements of the account indicate a relationship with sellers, publishers, or other reviewers on the reviewed products.-- Reviews and ratings were posted in exchange for compensation, such as gift cards, product refunds, review swaps, or free or discounted products.-- The account requested free or discounted products in exchange for reviews and ratings.-- The account was created for the primary purpose of writing reviews and ratings that violates our policies.-- An unauthorized party may have accessed this account to write reviews and ratings.As a result of your inquiry regarding this action, we reviewed this case and our decision thoroughly and have come to the same conclusion. We will not restore this account's ability to contribute with Community content. We will not be answering further emails from you, nor discuss this matter further. Your account will not be reinstated.Like what?! Is this customer service?  They won’t tell me what THEY thing is wrong with the review…(if it was a review)…nor let me check and see if I was hacked and someone did use my account to make fake reviews. Also everything they say they have banned me for is WRONG! WHAT the….?  Like why not just ask me to delete the one review that they didn’t like? Why ban me?) I have always been 100% honest.  What is ‘unusual activity?’ I have never sworn, been dishonest, never been paid, never had free goods, am a ‘normal customer that buys and pays for everything and leaves an HONEST review.’",1
"Apr. 1, 2022",AMAZON only want fake (positive) reviews.,The greatest. Thank god i left ebay!!!,1
"Updated Mar. 31, 2022",The greatest,"Terrible customer service only option chat, says my order was delivered I was in all day nothing received. Told me to wait till Saturday I am away now till Tuesday.  I pay prime for a reason so what’s the point if they fail and lie about saying it has been delivered!!!  It then hung up on me even though I pressed the button to continue chat.",5
"Mar. 31, 2022",Terrible customer service only option…,THIS COMPANY DO NOT PROTECT YOUR PERSONAL INFORMATION PLEASE PLEASE PLEASE DO NOT GIVE THEM ANYTHING PERSONAL. THEY ALSO MAKE IT VERY VERY VERY HARD TO GET YOUR MONEY BACK AFTER THEY HAVE FAILED TO PROTECT YOUR PERSONAL INFORMATION! DO NOT USE AN AMAZON ACCOUNT AND DO NOT LEAVE ANY INFORMATION ON THEIR WEBSITE!,1
"Mar. 31, 2022",THIS COMPANY DO NOT PROTECT YOUR…,"Terrible, double charged. Fought with us about returning the money they literally stole from us. After 4 reps we get You’ll get your check in two weeks? Canceled payment on 2 nd charge mind you it’s for over 600$ then come to find they cut my credit in half. What a joke from one of the richest men in the planet. Walmarts cheaper now anyways. Also most things I’ve gotten recently have been used. Fish tank filters light bulbs ect.",1
"Mar. 31, 2022",Terrible,"Amazon is biased when it comes to reviewing any of their products after purchase. Unless it's a positive review, they deny it. I tried to post a review about shipping from a seller that took almost 3 weeks. I think buyers should know this about sellers but apparently Amazon doesn't allow the truth about them on their platform. I really wish that someone else could come up with another platform other than Amazon where we can order stuff. The company just crept in slowly and now they monopolize our lives. I mean, what's wrong with trying to post a review that helps buyers determine whether or not they want to purchase from a particular seller?",1
"Mar. 31, 2022",Amazon Products,Terrible service from so called customer care about Amazon marketplace seller . Ordered paint did not arrive on day said. They changed date twice so it would not have been herd on time . I had to go out and bug paint . I cancelled the order was told I would  have to wait a further 3 days from the ( I’d already waited to start refund as the seller would not refund . DONT trust Amazon a-z guarantee people it’s just a con,1
"Mar. 31, 2022",Appalling customer service,"I had no issues previously but then one day my account was blocked and NONE of the documents I sent is satisfying enough ""to verify the ownership of the card"". Guys, I sent you all the documents with the same name and address WHAT ELSE do you need? Calling customer service is a total waste of time. They can do NOTHING.",1
"Mar. 30, 2022",Worst customer service ever,"I've been an amazon prime customer for years. But recently I've noticed that my orders include a delivery charge. Its as if I'm being charged separately for Netflix, and what I order. So from now on,I won't be ordering anything. Why should I?",1
"Mar. 30, 2022",No prime service-Then no orders!,"The most useless customer service. Was put through 5 different agents today, a total of just over 2 hours wasted, just to have the phone put down on me while on hold.Truly shocking. Delivery drivers also just as useless..",1
"Mar. 30, 2022",Useless customer service and delivery drivers,"Amazon I would say, use to be better. But I've noticed, if you are not a prime member, you get pushed to one side and have to wait a long time for refunds, when they clearly have already received your item back. Its pathetic tactics that most will fall for to get a better service, however what do you expect from a liberal left wing company.",1
"Updated Mar. 30, 2022",Amazon's left wing attitude.,"With porch piracy seemingly going through the roof, why does the currier not ring the doorbell to let us know that a package was left on the porch? Only once has a driver rung the doorbell.",1
"Mar. 30, 2022",Please ring the d%#n  bell!,I’m trying to work out the point of Amazon tracking service. I’ve just been told my package is delivered to reception????? WHERE? I live in 3 bedroom house that does not have a reception so a bit of detail would be helpful when you can’t be bothered to deliver to the correct address!!!!!!!,2
"Mar. 29, 2022",Amazon customer service Rubbish,"No customer service whatsoever, got scammed and bullied by one of there sellers told them constantly what was going on but they did nothing, I've washed my hands of these wasters !",1
"Mar. 29, 2022","Amazon “Hunt the parcel, Again",AMAZON PRIME NEXT DAY DELIVERY IS A LIE!You buy an item and they tell you it will be delivered the next day. It does not arrive and you log-in to AMAZON to track your items.ARRIVING TOMORROW!!It happens with many of the orders.AMAZON is a despicable company!,1
"Mar. 29, 2022",No customer service whatsoever,"I buy a lot of things off AmazonSmile and have had a few bad experiences but never with Amazon products they market directly. I had to learn how to search their website though. There are ways to make sure you are only getting Prime free shipping items by putting in the correct search. However, I also don't live in a rural area and I'm sure that makes a difference. I have been a Prime member for years now and have loved it! Amazon has been a life saver through this Covid plandemic and although I don't agree with it's owner or his principals, I am very thankful for the service they are providing to people who need it!",1
"Mar. 29, 2022",AMAZON PRIME NEXT DAY DELIVERY IS A…,Bad vary bad 👎Too late delivery,1
"Mar. 29, 2022",I buy a lot of things off AmazonSmile…,"My parcel got lost. Their customer support was very helpful to assist me. However, had to wait longer than expected.",4
"Mar. 29, 2022",Bad vary bad 👎,"We are stuck at home in a rural area with COVID so ordered something we needed through Prime for next day delivery.The delivery didn't turn up and we have asked for and received no explanation as to why. The customer service said they had no way of contacting the depot to find out...Some customer service!!!Living in a rural area and having very little opportunity to get deliveries this should have been a lifeline. Amazon prioritise 2 hour and same day deliveries rather than assuring we all get next day delivery. I have no access to these services because of where I live but still have to pay the same. The least we expect is to get our next day delivery. If Amazon want to provide a two tier service, there should be two tiers of payments as we are second class to them.",1
"Mar. 29, 2022",Problem solved,"So after updating for Prime, I was expecting free shipping as promised. After that, I selected product and wanted to buy, but there was no shipping. When I asked support, he said that international shippings don't provide free shipping.. Then, he said to set a filter to select the products with a free shipping. I asked him WHERE, he said if I see the filter on the left side. I said yes I see, but I don't see anything about filtering the free-shipping and non free shipping products..After I told him that, he asked me for a zip code, and then left the chat.. isn't this funnynot only that prime is totally shi*less, but I spent my time on BS",4
"Mar. 29, 2022",We are stuck at home in a rural area with COVID…,Biggest best shop experience ever. Great app easy to use great returns.,1
"Mar. 29, 2022",So after updating for Prime,"I made an amazon account because i was given an amazon gift card. I purchased a roblox gift card using the amazon gift card, and my amazon account was locked because somehow me buying a roblox card is suspicious. Whatever. I put in my information to get my account unlocked, and a few hours later, my account still wasn't unlocked. However a new notification appeared when i tried to log in saying they reviewed the information i sent but they still need more. It said to follow the instructions in the text message they sent me, but the text message they sent me tells me to log in, but when i log in it tells me i need to follow the text message instructions. Makes sense? No? Great because i was confused too. The text message had no ""instructions"". I called customer service and the tl; dr is ""sorry idk how to help u lol bye"". I thought i would just try again and make a new account, so i did. I tried to load my gift card again and it said the gift card was locked.Tl; dr - amazon locked my account the moment i tried to buy something, and froze my amazon gift card essentially stealing 25 dollars from me with no hope of getting it back.How can you avoid an experience like this?Dont buy from amazon. Buy from the home store of the sellers on amazon. Not only does it keep money out of greedy bezos's pockets, not only can it be cheaper than buying from amazon, but it also helps you avoid every single painful moment i spent on the amazon website. This was quite literally the worst experience ive ever had while on the internet. Dont ask for amazon gift cards for your birthday or christmas. Ask for visa gift cards. Theyre like amazon gift cards except you can buy anything, not just amazon stuff.Final thoughts - my first impressions of amazon are as followed: amazon scammed me out of my money, if your account gets locked (which i guess happens every time you try to buy something?) just give up and delete your account because you aren't gonna get it back. Did you have gift cards loaded onto that account? Say bye bye to that money because you just got scammed. Avoid amazon at all costs.",1
"Mar. 29, 2022",Go Amazon,"Be very aware Amazon uses more than on date on return items. There are 2 return by dates. I ended up having wasting a bunch of time on my end for them to ""do me a favor"" and extend the items another 5 days after losing income to return the items initially and then having to take additional time off of work to return them again. When you request a return. the initial return by date will be one date, but after you select your reason for return and method for return the return by date is a day later. Guess which date is used when you go to drop off the items. I spent an hour trying to get someone to fix my issues (spoiler alert: they did not fix my issue) while FedEx closed. I then had to just call them directly and rearrange my schedule again within the 5 day extension. I can't believe this is acceptable.",5
"Mar. 28, 2022",stole my money and locked my account,"I'm just learning that the annual Amazon Prime membership for free shipping, isn't free shipping at all. What's worse is the many sellers who sell under the free shipping banner advertising, are actually sneaking in shipping fees that are being advertised as free shipping for prime members, and Amazons stance on this practice, is they refuse to do anything because these people are off site sellers, yet their allowing them to use the free shipping banner, regardless!January of 2022, clicked the subscribe and save free shipping for two 16 ounce containers of catnip temptations cat treats at $7.99 each, totaling $15.98 plus tax. Thanks to my banks fraud system, got notified several days later of a charge attempt for $190.13, that was only approved day of sale for $17.22. Upon looking at the invoice that was awaiting payment revision, saw that Amazon snuck in an $80 each, Shipping and Handling fee. I ended up canceling not just that order, but every subscribe and save item. It wasn't that all the other items had similar fees, they just all happened to go up over $20 for each item on day they were to ship out.Bounty paper towels quick size, another example of their free shipping, was $22 for 16 rolls which day of attempted shipping this March, jumped to $48!!! Target had the same exact item at $16.99. I purchased three bags at Target instead.Charmin Ultima strong toilet paper 24 pack, this March price jumped to $38.17, but again Targets price was only $19.22.Let's now get to the 48x18x82 shelves. Same shelf same model and manufacturer from Amazon prime is $149.99 plus tax. Just about every seller, selling under the free Amazon prime shipping had $49.99 shipping charges snuck in, and several reps I talked to in chat, said this was fine, including their fulfilled by Amazon sellers.Using both the UPS and USPS shipping calculators ran six different items. Coffee, dish soap, laundry detergent, milk, soda, and sugar. Matching these prices to the stores, discovered the big price difference on Amazon was because each of those items, had the shipping cost added to the items. Your not getting free shipping when you pay the prime fees. The shipping is already added to the over inflated prices. And if it's not, it's sold under their free shipping banner, with the shipping snuck in! I may not get 5% back using my credit card on Amazon, but the 2 or 3% I am getting from going to my local market or Target, is a heck of a huge savings, compared to the false free shipping Amazon is definitely not giving me in the first place. Trust Pilot, please make it so reporters like myself can include screenshots of what we're reviewing. It looks much better when you can show a ripoff, then just put it in writing. Thanks.If this is helpful, please mark it as such. Normally I just report on bad gaming companies, but with the hardship people are still suffering from the Pandemic, I do my best now to make everyone aware of all scams I see. Take care and be safe!",1
"Mar. 28, 2022",Amazon uses multiple return by dates,"Good company, deliveries most of the time on time, only had one order with a missing item and Amazon sorted it without fuss. Can’t fault them",1
"Mar. 28, 2022","Prime free shipping, isn't free at all!!!","I would give 0 if I could. Amazon is worst company I ever dealt with. The amount of time, they changed delivery which I paid premium was horrific. When contacted, they offered to give 10 pounds back I paid extra for delivery. I told them I want it on my bank account since I paid with money. So now I have to spend it again on that horrible company, that stole my money for a MONTH. AVOID AT ALL COSTS. Oww and on top of that, they don't have complaint deparment. They take your complaint by word, and they throw it to trash since there are no ref numbers or anything. AVOID THIS BUNCH OF THIEVES.",1
"Mar. 27, 2022",Good company,"Amazon changed for worse sadly.I am not their customer anymore,stress free now.First few yrs were ok with Amazon,then got really bad with that company.Delivery not coming on days chosen,stuff ordered looks like second hand,wrong items sent many times,so if u not careful u will not noticed,be careful, always carefully read what u r buying,what u r receiving.Dont trust customer service they r full of lies, will tell u your parcel is on the way but its not true,etc.I learned through many yrs what tricks they r using to fool u.Dont waiste your time if u looking for good quality onest service.",5
"Mar. 27, 2022",nice experiment,"Very horrible and arrogant customer service. You pay premium for prime and their guaranteed delivery, promises are not met. On top of that, the customer service is unapologetic and state without remorse that “they are like any other company”. Thanks for clarifying that there is no need to do business with you and you don’t care that customers business goes way. “You are used to it”. Do not order with this company anymore - going downhill with arrogance. No credibility.",3
"Mar. 26, 2022",I would give 0 if I could,Amazon screens reviews and only publishes those that are 'convenient' and 'favorable' to its business... shame on Amazon for its deceitful practices!,1
"Mar. 26, 2022",Big dissapointment,Amazon shipping takes forever so their promise of quick shipping is a joke.  Their video programming is horrible unless you like things from the 50's or of the 'B' movie context.  Way over priced and buying anything is like going to a yard sell where you hope for the best from the sellers.  Amazon has become a pathetic swap meet of the old days.,1
"Mar. 26, 2022",Very horrible and arrogant customer…,Discusting customer service and misleading and false advertising about a product I recently bought from there I ordered a blanket and when it was delivered it was tiny not even a blanket it was a patch of fabric it didn't even cover one of my legs and I am a slim person,1
"Mar. 26, 2022",Amazon discards unfavorable reviews!,"A waste of time. They make it impossible to reach customer service. I rejected a purchase that was sadly lacking. I shouldn't need to heat up a knife to cut through butter. Amazon says return to UPS. It came USPS. They didn't want to take it because it was opened. No way to communicate with the seller or Amazon to rectify the problem. A bad situation, frustrated by a bad selling/buying platform. I'll stick with eBay even though they've gotten worse over time. @least you can communicate with the sellers.",1
"Mar. 26, 2022",Amazon is pathetic,"I ordered two items from Amazon.com. I received one item although the app says both items were delivered. The one item I did not receive had a picture of the porch where  the item was left. Problem is that wasn’t my house!  I tried to address with customer service through their “chat” function which is obviously an automated system. All I could say is I didn’t receive the item since they give you a limited number of responses to their questions. Their was no way I could tell them I received a picture of their delivery but I have no idea what house it was delivered to. There is no other way to send feedback to their customer ‘no service’!  Their delivery folks obviously lack an attention to detail but there is no mechanism to give this feedback to Amazon. I will definitely think twice before ordering again…although they might be convenient, the frustration isn’t worth the limited convenience!",1
"Mar. 25, 2022",Discusting customer service and…,"Dropped calls, rude / bitchy representatives.  Reps who cant understand the English language. Weeks and weeks to receive a refund on a particular item.  A STRICT 30 day return window.  Drivers who walk across your front lawn to deliver packages.I remember,pre Covid, when all you had  do to talk to customer service was press 0. Returns were once fair and lenient.  A few years ago, Amazon customer service was actually pretty good.  Now, it is not.",1
"Mar. 25, 2022",A waste of time,Big Nitwits with all those computer and in the specialized shipping process can’t even send your item with address you provided. Used box 📦 number and they send to old address I had by there look up !  This is horrible horrible service horrible horrible experience and I have to go find ask old friend for it !  Wow I complained about previously lost order got a 10 credit for tons of phone ☎️ and hassles and never got my money back on dvd 📀 came in empty in bag 💼 waits no reply . Then I order again for flash light 💡 and boom they send out to the wrong address twice .. have it on record some one in there is revenge full or they are crazy 😜. Don’t recommend this place to any one if you buy a lot switch address start new actt ... always smart to start new actts every 6 months . These folks don’t want calls but have workers they want to fix but can’t help,3
"Mar. 25, 2022",No way to contact Amazon.com customer service,Delivery service is disgusting. Unboxed good just dumped on my doorstep without even attempting to ring the door bell. Box torn open and parts missing.,1
"Updated Mar. 25, 2022",Downhill Fast,I Recently ordered an item which should have been delivered in approx 4/5 days but it is now almost 2 weeks and when i check the tracking number it says it is Yodel and today it has message saying parcel is probably lost so have put through request for refund but they say i must contact seller which i have tried to do but message says they are no longer in business so where does this leave me as they have my money but i feel that ethically there is something not quite right and wonder whether my order has been scammed wait for answer,2
"Mar. 24, 2022",Big Nitwits with all those computer and…,Been a prime member for years now and I can’t really say anything bad about the service they offer for such a small monthly subscription. I recently purchased from them and the delivery was the same day and that was a shock given how long you wait compared to other company’s. Any problems Ive had with orders which are very rare and have alway been resolved in a very timely manner.,1
"Mar. 24, 2022",Delivery service is disgusting,They made it easy for me to order and have it delivered within a day without delay in my expectation. Loved their support for being on time and responding to my message.,1
"Mar. 24, 2022",Surprising Late Delivery,"My recent purchases have been delivered late and delivered to my post office and not to my home.  It is very inconvenient to have to drive five miles each way to retrieve my packages.  First they raise the annual fee, then they cut back on shipping.  Very disgusted with this service.",2
"Mar. 24, 2022",Value for money.,Very bad customer service..delivering wrong product and not taking refund they will do investigation for that they need 3-4 days than they will take 3-4 days to refund your money.,5
"Mar. 24, 2022",Loved their one day delivery service!,"I have bought a lot of items from Amazon, over the last couple of years, and I have only had to return 1 item. This is very good in my opinion and I am a happy customer",5
"Updated Mar. 24, 2022",Sorry I renewed annual membership.,"I’ve been loyal customers for years to Amazon, and spent quite a bit of money of many years . But recent experience has left long lasting. I recently returned memory that wasn’t performing as in the speed listed , I went to ups store and dropped it off . Week later I receive email that my return has been rejected and that I need to send the original item . I sent the same item back that was sent to by Amazon . After five plus emails and multiples calls no one wanting to address my issue.  I emailed Amazon leadership team hoping to get some help in resolving this issue not expecting email back someone did reach out to me . But then following  day I get email saying the refund that was given would be recharged.  I never ran into this experience before , have good account history , spending thousands on Amazon. But will be closing account because way this event was handle . Company need  to remember and get to foundation taking care customer , providing good customer care and understanding that people work for every dollar they make .",1
