Review Dates,Review Titles,Reviews,Star Ratings
"Jan. 17, 2022",instagram is a very biased application…,"I had a user for many years on Instagram, one day my account just got disabled without any email/explanation. I filled out the forms to restore an account and also replied to those automated emails with everything that was asked for me like sending pictures with verification codes. Having the audacity to disable an account without sending a written explanation and also not replying to the forms I sent with the verification photos is just utterly disrespectful towards their users. I have lost all of the photos I had on the platform that I trusted to keep them and I am not interested to open a new account and start adding all of my friends again. Everyone should know that one day their accounts can be just taken away without any explanation and without any real support they can contact.",1
"Jan. 16, 2022",this app is invested with bugs,"Rubbish app!! My girlfriends account was hacked and there's absolutely so way of contacting anyone to help with the matter, I find it absolutely outrageous the app is even allowed to continue operating without a valid customer support network in place. The email support is defunct and the contact number available is international....DO NOT DOWNLOAD THIS APP!!!!!!",1
"Jan. 16, 2022",The only thing keeping me from deleting this app is my friends.,"For more than three weeks, I've been locked out of my account due to a 'couldn't refresh feed' error. It only shows a white screen with no customer support, and I've tried all of the suggested fixes (from other sources because Instagram doesn't provide any) but to no effect. According to Google Play reviews, this is a very typical occurrence to which Instagram does not respond or correct. When there is a bug like this, the lack of specific customer support makes it ineffective.",1
"Jan. 14, 2022",Some changes here not good.,"Instagram on whole is rubbish I got hack and there is no real support available. They do not care as long as the page is open. It’s put me off social media because the people running it have no care, they allow people to get bullied say mean things but if it has some sort of impact on them from higher officials that’s when they care. Not worth your sanity.",2
"Jan. 10, 2022",Generally it's ok,Horrific experience trying to sign up (still can't do it). Don't bother wasting your time with this pile of rubbish of a platform.,3
"Jan. 8, 2022",Titel waste of time :(,"I dont know what's wrong with instagram ! I'm literally done with instagram now !! Especially the customer support is getting worse and worse day by day ! Idk why they disable you for no reason !! I've been disabled 2 times and this is the second time ! It's been 2 months ! My account was disabled on 8th of October , and I'm writing this on 14th of December!! They show least interest towards their customers ! Least intrest ! Or better to say no intrest at all ! My account was an art related account , contemporary art account , and it was very much important as it was linked with so many sites ! Since it has been disabled , I'm facing a hell lot of serious trouble in my personal and professional life !! I've lost 4 business opportunities ! I'm not getting any mail ! Everything is ruined !! Just because of some lame notice ! Which says your account has been disabled ! I've filled several forms for reactivation , but I've got only single response , and when on responding back ! It's been days I've got nothing back in response ! F it instagram ! I feel to say , never trust instagram ! Never !! My career is damned ! F instagram ! F everything ! Today's 14 th of December , and if i don't get my instagram account back before 25th of December ! It'll be the worse of it ! Thankyou.",2
"Updated Jan. 26, 2022",Spamstagram,"It is a great program and it has many features such as safety, trimming, chat and great videos",1
"Jan. 5, 2022",Non existent customer service,"I have been a loyal Instagram user for 3 years and it pains me to say this... I've been getting more and more frustrated with the app over time. The customer service has been terrible, the app crashes CONSTANTLY, and my posts never actually shows up. I'm giving it a break for a while because I'm tired of their poor customer support  - Shahwar Khan",1
"Jan. 4, 2022",I randomly got logged out my account 4…,Get banned for defending yourself haha they should never of sold instagram to that mong Zuckerberg,1
"Jan. 2, 2022",Very toxic social network that damages…,Moronic customer service. Demanding organisation that represents some of the dire ugliness in this world. Got rid of Facebook due to this and they have destroyed this company that use to good.,1
"Dec. 27, 2021",Horrendous,"I've been locked out of my account for more than three weeks with 'couldn't refresh feed'. It just gives a white screen and there's zero customer support, and I have tried all suggested remedies (from other sources, Instagram doesn't offer any) but to no avail. I see from reviews on Google Play that this is a very common occurrence to which Instagram is simply failing to respond or correct. Lack of individual customer support renders it useless when there is a bug like this.",1
"Dec. 25, 2021",Been locked out of my account for a few…,"How is possible that one of the most popular social media offers no support.Once you get the account hacked, you can only pray god to get it back. It’s impossible to get in touch with someone humanPlease MARK take a few millions from the billions you earn every year to build a customer service team!!",1
"Dec. 24, 2021",Almost 9 years of work gone,"Instagram—Stop with the multitudes of game ads and other worthless products I have absolutely no interest in!!!! If you want to be a good company let me—and only me— decide what adds I want to see. Between you and FACEBOOK, I spend more time blocking companies and hiding ads! I’ve already deleted FACEBOOK and am getting sick of this crap popping up in my feed. Both companies have gotten well beyond the original business model  —now you’ve just turned into a greedy money crunching machine! I’d gladly pay a subscription if I didn’t have to deal with these ads!",1
"Dec. 24, 2021",Instagram don’t help anyone,My account was banned before I got a chance to log in. How do you ban an account before it was created?,1
"Dec. 20, 2021",Rubbish app with 0 security,"I haven't been able to comment for several weeks, people can't write to me, my engagement dropped. And the worst thing is that contacting support is useless.",1
"Dec. 19, 2021",just low life stuff,"One of my accounts was banned for no reason, I did not do any type of activity that was outside of Instagram's policies and they disabled my account for no reason. I wrote to support and as expected I have not received a response for 2 months.I lost my account for no reason, I have contacted support several times and have never received a response in these two months. We definitely need a company to remove that monopoly that you have today.",1
"Dec. 19, 2021",For more than three weeks,"Its very amusing the way Instagram operates on our internet , They often delete good accounts ,then keep bad ones , Mark Zuckerberg does not own the internet . In fact it was invented by a man i know very well , We are wondering where FB & Insta are taking the online world",1
"Dec. 18, 2021",Instagram on whole is rubbish I got…,"My account got deactivated on Saturday the 27th November for supposedly going against community guidelines!!!So i was scrolling on Instagram when my screen went white,closed the app and reopened it,instagram asked me to resign in by sending a verification code to my email and when i did that it said no user found and i had without any warning i was kicked out of my account,i filled in the link on the supposed help page which isnt very helpful nor discriptive on how to go about restoring or being able to contact a supports team. I got an email response asking to verify it was me by sending a photo and code through to them only to be told that the account was disabled due to not following community guidelines,no explaination as to exactly what wrong was done i asked for it to be rereviewed countless emails been sent and have had no response back. They never said if the account would be reactivated or anything so im just left very confused and also annoyed as i use my social media to help build my platform,i have been getting such nice positive foot traffic on it and now everything is gone ! I have had my account for about 7 years and everything i have worked to create on my page is gone! All my content which has taken so long to get right i am really upset!",1
"Dec. 17, 2021",Horrific experience trying to sign up…,"While removing followers, my account get's locked or restricted!",1
"Dec. 14, 2021",I dont know what's wrong with instagram…,"DO NOT USE TWO FACTOR AUTHENTICATION. I have lost access to my account because Instagram support is useless and keep sending the same automated reply asking for more information when I literally sent them an entire paragraph of personal information about the account like the phone numbers used to make the account, the device I used, when it was made, the email. Etc. I’ve told them I don’t have access to the email I used to create the account because it’s seven years old and not one I’ve ever used. The email I am messaging them on has literally been on the account for about 6 years. They refuse to help me and because this account doesn’t have personal photos of me I can’t prove my identity this way. The only reason I’ve lost access is because my phone broke really suddenly so I can’t get onto the authentication app. This account is seven years old and they expect me to know every single tiny bit of information. I will no longer use 2FA authentication which obviously makes my account vulnerable but I’m not prepared to lose any more accounts because Instagram cannot sort this issue out. If you look online you will see I’m not the only person to lose accounts because of 2 factor authentication and Instagram refusing to help them. I will now probably have to lose an account I’ve had for seven years.",1
"Dec. 11, 2021",It is a great program and it has many…,"My intagram account was on my PC. All of the sudden it was gone. Nothing but a blank screen. I used Microsoft Edge. This is main browser. I had download instagram using this browser ever since last year. Well a couple of weeks ago I had started getting messages from their security team that  they noticed a login from a device you don't usually use. I always use Microsoft Edge.  I did not receive a notification or an email of why they took it off. Nothing derogatory on my page. Now I can not get it back on my PC, but the site is telling me that I can use my cell phone. I wanted it for my computer for a reason so I do not have to use data. This is not right. Then I noticed its on my phone. What the heck ok I am done",3
"Updated Dec. 10, 2021",I have been a loyal Instagram user for…,"I was spammed with lots of 0 - 3 pic female picture accounts that would either sit there, and a week later would display a corn link.  Or they'd start asking obvious question that were already on your profile and at some stage dump a corn link.  So sick of this I added I now report spammers and then I lost my account.  Got the CONFIRM YOUR INFO ON APP bit which later gives you a dead white screen. I didn't want my pics out of my control, so filed a complaint with instagram that they didn't have my copyright permission to have my photo. They blew me off with it's a login issue, but I persisted, and they took john.spencer38 down, but as a copyright claim, to myself? It really is an awful outfit that hits the innocent user while spammers have a feast. No one is at home, of course, and you're dismissed with a pointless, unhelpful help link.",1
"Dec. 9, 2021",Get banned for defending yourself haha…,"If i could rate Instagram on a scale that was actually fair and gave us the option to rate with the amount of stars this app deserves I’d say -10000. Instagram literally ruined my life. I woke up one morning and an account that I’ve used to POST PICTURES OF MYSELF and PROMOTE MY BUSINESS since 2014 was deactivated for “pretending to be someone else” …. I’ve had this account for almost 8 years. THEY DELETED IT IN AUGUST and I’ve submitted over 100 support requests and heard NOTHING back. This app does not care about small business and definitely doesn’t care about its regular consumers. It’s ridiculous how much we (consumers) did to make this platform as huge as it is only to get slapped in the face by the apps lack of support and care for the people who really make it what it is. Instagram caused me to lose 100% of my network which is spent 8 years building, all of my memories & photos, important DM’s and so much in sales. I genuinely hate this app and i hate that this EXACT same problem has happened to many many other people unjustly. I’ve submitted copies of my ID, copies of me holding my Id, copies of me holding a piece of paper with a security pin, emails of me begging …. I’ve tried EVERYTHING and they DONT HAVE THE DECENCY TO RESPOND. if you are a business owner CREATE YOUR OWN SITE DO NOT USE INSTAGRAM TO PROMOTE YOUR BUSINESS…. It’s here today but can be gone the next and if your page gets taken down Instagram “support” will do NOTHING TO HELP YOU. extremely disheartening and depressing dealing with this platform and their malpractice. Will not be excited about this platform ever again because it’s clear they do not give a single care about consumers well being …. They’ve ignored emails of me detailing the impact their actions have had on my ability to pay my bills for months. They don’t care that Instagram was my #1 marketing and networking tool….. they don’t even have the decency to help and it’s been almost 4 months. This company is using you for your data and that’s it,,,, you’re literally working for them not the other way around.",1
"Dec. 9, 2021",Moronic customer service,"Without any explanation or warning or anything, my account was disabled out of the blue because of ""suspicious activity"". To be even worse, i cant even submit the appeal form, because it says that I spammed it (haven't even submitted it yet, i only did another one). To top it off there is no customer service that I could talk to.",1
"Dec. 7, 2021","Zero customer support, incredibly frustrating app","As a company representative of the company ""One Vision Group"", we had a wonderful experience on your platform. You have a competent and very helpful team for companies. Managing Partner,Thanh Caviglia",1
"Dec. 4, 2021",No support,"Hey!!! Why forcing me to upload my selfie 🤳, I did that 3X already, 4 accounts gone! I’m done with your app.",2
"Dec. 4, 2021",Instagram—Stop with the multitudes of…,Instagram is forcing me to provide a selfie  I gave Instagram a selfie of me and the response is I can't use my account  berniemsk until the so called community ( which does not exist) approves my photo   this is a dictatorship   turn it off!!,3
"Dec. 3, 2021",Account banned before 1st log-in,Instagram is always improving. They have just released a feature where you can upload photos and videos from your computer and upload it on instagram from there. Love that idea btw.,1
"Dec. 2, 2021",Terrible.,"Connected a second account for business. It was then impossible to find out how to delete it from my choices... The problem is that there is no 'cross' (delete) button next to the accounts that are used on the app like you have on Gmail for example, making it quite tricky to find out how to delete it. I then find from independent sources that I just need to log off from the other account, which I do. But I still keep getting notifications from businesses non-stop. It's extremely irritating. You can deactivate notification in the settings, sure, but then it's gonna do that for all the other persons using the account for work and they will miss important stuff. I did not have any other choice than to simply delete the app to get rid of it, leaving my personal account behind. So far, the experience with Instagram is so-so. I have also had a notification problem in the past but this one was really a pain. Hopefully, with all the money made from ads, they'll be able to get a few (or new?) app developers on it.",1
"Dec. 2, 2021",Bad customer service.,The algorithm destroys the chances of gaining a good amount of followers without paying for promotions. It's emotionally upsetting and draining for smaller creators to get exposure.,1
"Dec. 1, 2021",Its very amusing the way Instagram…,"I've been trying for 2 weeks and there is no possible way to reach anyone over Instagram, if you don't have a friend who works there you are done. I'm having a problem with log in I requested a password change link and it gives me a notification saying CONTACT INSTAGRAM... but there is literally no way to contact them related to this. My account is as good as gone. Not sure maybe someone hacked it maybe it's disabled no way to know, no way to get it back. But this is a good thing, I'll delete the app and no more Instagram or Facebook.",1
"Updated Dec. 1, 2021",My account got deactivated on Saturday…,What makes me sick is that most of the reels videos are illicit and sexual suggestions for the new comers. The amount of crap videos am seeing is very disturbing. I just can't believe I have to use this IG. Not as I expected. I may decide to quit my account sooner or later. I can't stand to watch the reels and there is no option to remove or disable them. I might  as well keep up with Facebook and use IG for messaging. Terrible app indeed!,1
"Dec. 1, 2021",While removing followers,"I love Instagram, however I am very disappointed by the way they have recently decided to manage reported posts. I reported a few photos as I suppose they go againsts their guidelines and this is their feedback ""Because of the high volume of reports that we receive our team hasn't been able to review this post..."". This is not the reply I am expecting as this shows that, even if there are photos that should not be published, IG is not taking any action.This is quite dangerous and I am speachless and worried.",1
"Nov. 29, 2021",DO NOT USE TWO FACTOR AUTHENTICATION,HACKED ACCOUNT NO CUSTOMER SERVICE. MY ACCOUNT WAS HACKED. I CONTACTED SUPPORT SENT EMEIL WITH PICTURE AND NOW 10 DAYS LATER STILL NO RESPONSE. HOW COULD A HUNDREDS OF BILLION DOLLAR COMPANY HAVE ZERO CUSTOMER SUPPORT? I GUESS EATS INTO THEIR PROFITS IF THEY BACK THEIR PRODUCT UP WITH CUSTOMER SERVICE WHICH MOST COMPANY AND PRODUCT HAVE. MY QUESTION? WHO ARE THE STUPID ONES? THEM OR US?,1
"Nov. 29, 2021",My intagram account was on my PC,Instagram is a good place to text your friends and keep memories as well as see several different posts that others shared. However there are a few problems that Instagram has. The first one is the amount of bots there are. Almost every post I see on my feed contains way to many bots on its comments section. The second problem is how some account posts very inappropriate things and have not been taken down.,1
"Nov. 27, 2021",Ideal for save photos to,"My instagram account has been deactivated for apparently ‘violating their guidelines’ however, I have done no such thing. I received one generic email stating that I should take a picture with a number ( to verify my identity) and send it back to them - since then I have received no response and it has been over a week now. My account  is my memory book for my life and I’m really saddened that instagram just gets away with treating people like this.",5
"Nov. 25, 2021",Spammers might have taken me down.,My instagram account got deactivated probably because of an algorithms mistake. It’s been a week that I keep making multiple tries to recovery it back via their support center and yet I have no response from instagram. I use it for business purposes and always by following and respecting their guidelines but their support system left me dissapointed. I hope that they will resolve it soon.,1
"Nov. 24, 2021",If i could rate Instagram on a scale i would rather eat a Jean jacket because they don’t even deserve.000001% of a star,"I've seen direct death threats get reported on this platform and Instagram do nothing. I've been reported for calling someone a silly sausage once and within the hour had my account under review. Meanwhile, a friend has some scammer set up a sex profile in her name and it took Instagram, a week to remove that fake account. A week! Add that to the change from organic posts to suggested posts, doing the exact mistake Facebook did to ruin their newsfeed. The fact that's something like 95 million bots on there. You got yourself an all-around terrible platform.",1
"Nov. 24, 2021",Account got disabled for no reason,NO SUPPORT - HACKED ACCOUNT,1
"Nov. 24, 2021",Great Experience,"Really disgusted by Instagram. 🤮🤮🤮🤮🤮🤮🤮🤮There are a lot of nude and pornography profiles that aren’t disabled, but I posting normal things, you come to disable my account.Look after your useless ""conditions of use"" because you are the first not to respect them! 🐸🐸🐸",5
"Nov. 22, 2021",Why force....,"I have come on to explain my horrible experience with Instagram today. I found out that someone had been using my pictures to promote explicit content on a profile with my name also. They also had a link to another website (similar to onlyfans but it was a scam website) but still held two more photos of me and my name. I haven’t ever sold explicit content so I know they don’t have anything on me. BUT I don’t want people to think this is me. I got a LOT of people to report this Instagram profile. I managed to get the link to this other website blocked, as I emailed and they got rid of it INSTANTLY as it was copyright infringement. Instagram on the other hand, after hours of waiting, got an automated reply basically saying it probably doesn’t go against community guidelines. The account is still active after lots of people reporting it. If it isn’t deleted soon I’ll be reporting it again for the second time.",2
"Nov. 21, 2021",Instagram is forcing me to provide a…,"My account and the mail box associated with it were hacked, and the instructions they have on their help page don't correspond to the screen you see at all! There's also no way to contact them to reassign the account back to me! I just have to accept that a stranger is pretending to be me/has access to my messages and information after trying to contact them all day!!!",1
"Nov. 20, 2021",Instagram is always improving,"I have been subject to online harassment and abuse, I've blocked the account on IG and have made several attempts to report the person / user handle directly via IG following their process. The user interface however is broken and each time I am try to send the message, I land on the initial landing page a confirmation. This is an urgent matter so I would expect IG's customer care system / process to report to work better in urgent cases such as this.",5
"Nov. 15, 2021",great page ...,No human support what so ever. This company should not be operating in the United States.,5
"Nov. 13, 2021",no thanks for removing my accounts,"sometimes I want to vomit.disgusting. vulgarity, obscene language. fraud.  This is Facebook. and it's Instagram",1
"Nov. 10, 2021",Problem with having two accounts at the same time,"A homophobic and shameful organization that only weeks to uplift and promote the beautiful. I've been running a queer body positivity group for well over 7 years on Instagram and in the last year nearly every image of queer affection has been ""removed"" because it ""violated community standards"" how is queer live a violation of your community standards of you're not homophobic?!",1
"Nov. 10, 2021",The algorithm destroys the chances of…,A SMELLY EXCREMENT of a company. DUMP this useless site and join a new social media group. Politically motivated- and will silence all others that disagree with their communist manifesto.,1
"Nov. 9, 2021",No way to Contact,"If I could give it less than one star I would. There are so many things wrong with Instagram but let’s keep it simple. I was blocked for 1 week because I chose to unfollow a lot of people. IG says I used a 3rd party app to gain likes and follows. Anyone looking at my IG can easily see I have no interest in how many likes and follows I have but I do have interest in who I follow and who’s content I see and if I CHOOSE to unfollow people because I no longer wish to see their toxic and negative post then that should be fine. Instead, Instagram says no. Not only can you not unfollow them but we will lock your account for one week so you can’t do anything at all. So now if I want to use IG then I’m forced to see this material. What a choice IG. I choose to delete my account and shove it up your buttocks",1
"Nov. 8, 2021",Top top top wawe wawe,Finally do something against these bots that spam my comments.,5
"Nov. 7, 2021",You Know What Makes Me Sick?,Instagram deleted my business page for no reason. Shame on you 👎🏼,1
"Updated Nov. 7, 2021",Instagram doesn't care about keeping posts safe,"Don't expect reliable customer support service from Instagram. Because you'll have to fend for yourself when dealing with issues on this unprofessional platform. Also, don't expect intellectual discussions that are based on freethinking here. Censorship that is dehumanizing causes that to happen. These sellouts keep promoting Instagram like it's some amazing platform. When, in reality, it's actually just a shadow of its former self. Now, it's filled with watered down content that dumbs people down with sexy girls, pets, children, babies, censorship, and other banal things.",2
"Nov. 2, 2021",HACKED ACCOUNT NO CUSTOMER SERVICE,0 customer service don't now how to help anyone ban for saying processed food will make you fat? once they open it I will down load all my pictures down and close it down,1
"Oct. 31, 2021",Instagram is a good app but....,"Be active but not ""too"" active is apparently how commenting on posts works on Instagram. On a lazy Sunday afternoon I was spending more time than usual on Instagram, making comments, when Instagram suddenly put a stop on my commenting for three days with no explanation. There was a ""Tell us"" button but it led nowhere. After some research I read that they do this with suspected spam. Did someone not like a comment and report it? I certainly didn't write anything that broke any rules, as far as I know. Anyway, what was meant to be a photo-sharing platform is now a place of fake photos, wannabe influencers, and people with a political agenda promoting their views. Sure, there's good stuff there but it's basically just a mini-Facebook these days. I'll take my time and attention to someplace that appreciates it. :-) I deleted my account.",4
"Oct. 30, 2021",Disabled instagram account,"I’m shocked at how Instagram supports almost pure nudity. I use it for my business in the skincare industry. In fact most of my paid post of a clients before and after pictures of skin issues are declined. It’s a shame because the goal is to help others find a place for skincare treatments. Just scrolling through all sorts of post most girls I’ve seen are want to be porn stars in sexual positions. Other post I have seen are bare breast before and after pictures which I think are disgusting. It’s a shame that Instagram supports this type of nasty nonsense. This is exactly why young girls are on TV talking about the negative impact Instagram has had on their lives and confidence. Great job Instagram for supporting Trash, Nudity and Evil to this world. I’m sure your children will turn out this way since you support it. Geeze!!!!",1
"Oct. 29, 2021",Instagram account deactivated,"I accidentally downloaded Instagram and not Telegram.  Instantly a girl in her underwear started following me.  I knew it was odd, because she looked beautiful and she was following 76 people and 0 people were following her.  Then she messaged me and it was some dirtysex site.  So, I deleted her and my picture.  My profile, I couldn't find where to delete, so BrianEStead is on there for now.",1
"Updated Nov. 8, 2021",It's an alarmingly dangerous platform,"Registered the account just to write this review, the customer service is just pure trash, was viewing DM then got a sudden kick-out saying we noticed that there are some ""Unusual Activity"" on your account so we've logged you out. After I did a simple phone authentication it's saying approx 24 hrs to get me back to track but no msgs till now. Now I lost my contacts and my work schedule has been affected due to connections lost with partners etc.If you are not gonna do customer service, why form up a superficial site to pretend you have one, the auto-ban executed by the algorithm is so ""Intelligent"", it's definitely the sign of being in the top tier of the field right?",1
"Oct. 26, 2021",NO SUPPORT,I use Instagram to discover many amazing places worldwide. I would love if they would have a feature to create a route out of the saved places,1
"Oct. 24, 2021",Really disgusted by Instagram 🤢🤕🤮,They will delete your whole profile with your information and attachments.instagram steals your information.,1
"Oct. 8, 2021",No direct contact on serious situation,"They make it impossible to get any help if you have any issue with your account. It’s a maze and when you finally find a contact form they just don’t get back to you. My account was hacked and being used to scam people and I’ve made several appeals to Instagram, with none of them being responded to.",1
"Oct. 7, 2021",NO SUPPORT - HACKED ACCOUNT,"If I could give 0 I would, instagram is a hypocritical platform, anything a Muslim responds responds in response to vile comments u block and shadow ban us. Fk u Zuckernberg u facist single cell. Our voices will not be silenced.",1
"Oct. 7, 2021",Unable to report an abusive user,I really like instagram ..but sometimes I have trouble getting the blue flag and verifying the account ...please immediately to the parties concerned to confirm my account,1
"Oct. 6, 2021",No human support what so ever,"I would call the customer service ass if there was customer service. How is a multi-billion dollar company gonna tell me straight to my face that my call will not be answered, and that I should use the help-centre instead? Do they think we're stupid enough not to have first checked there before calling? My issue isn't on there and that's obviously why I'm calling. And I had sent in a bunch of stuff from their so-called 'help-centre' and received no response at all. If they're gonna restrict their 'customer service' to an in-app built facility then at least be good at it. Extremely disappointing to say the least.",1
"Oct. 5, 2021",Really nice !,"Instagram or someone else blocked me on my page saying 9 users can't be found '  my username is   @scottrobertsonnyc    PLEASE IS THERE SOMEONE THAT COULD HELP ME?  I AM TRYING TO RESOLVE THIS SINCE AUGUST 21,2021   PLEASEEEEEEEEEEEEEEE",5
"Oct. 3, 2021",sometimes I want to vomit.,Instagram’s support is NON EXISTENT . How on earth are you unable to contact a company of this scale when requiring support. Absolute JOKE.,1
"Oct. 3, 2021",A homophobic and shameful organization…,"Instagram could have been a place for eventful pictures to share pictures with friends and relatives, FB without the nonsense and drama. Well no, they have only conjured up the second coming of useless celebrity, excessive photoshop usage and unrealistic standards. You don’t need talent to be recognised, just look a certain way. (even if you don’t!) The app is completely filled with copy cats, wasting hours a day photoshopping their nose out of existence and over-sharing on an app with horrendous privacy concerns. I thank Instagram everyday for restricting my account and eventually deleting after I sent multiple forms to reinstate it. 5/6 years of memories lost due to incompetence, I now see it is probably worth it though as this app is the embodiment of brain damage. Not to sound like a boomer but this app has ruined a generation.",1
"Sep. 29, 2021",A SMELLY EXCREMENT of a company,"Go to Google Play and see the Facebook rating 2.3 stars lol, Instagram is gonna go down soon. In fact this social media giants will no longer be useful anymore.Most people who are active on social media are just lazy and desperate people. Mostly many of them just are lonely and feel like social media the only place to find love or partner, nonsense.Another issue is there's no Instagram Help Centre where I could reach them out for problems am having. There's no means for recovery account. Pathetic!! Very saddening to say the least. Plus people who work for Mark Zuckerberg are just plain slaves. Watch the documentary for yourself!",1
"Sep. 29, 2021",Account locked for unfollowing,Fed up of all the privacy let-downs. Facebook is a giant fail. No wonder the Instagram founder up and left.,1
"Sep. 25, 2021",Finally do something against these bots…,Wow its full of prostitution and people trading child pornography and preying on children and even peddling them. I CANT BELIEVE IT! AND I CANT BELIEVE BUSINESSES USE THIS PLATFORM FOR THEIR COMPANY PAGES!!!!!,3
"Sep. 25, 2021",Instagram deleted my business page for…,"As an artist I like this platform the best to post my art/drawings. can't stand twitter and annoying kids ""opinions"" Deviantart and Tumblr as dead at this point. So i stick with IG. yes it has its issues here and there but there's nothing big for me to complain about",1
"Sep. 25, 2021",Qurban7375 unblock me please I out Mony,Discriminating users based on ethnic criteria.,1
"Updated Sep. 23, 2021","Unprofessional Customer ""Support"" Service and Dehumanizing Censorship","I am fed up to the back teeth of instagram doing what they want with my account. Av done nothing wrong, but for the past 24hrs it won't refresh or update. I have several important contacts on there that i can no longer see or contact because of this...Fix this now.... this is the worst service EVER...",1
"Sep. 23, 2021",0 customer service don't now how to…,"I tried to open the account on the Instagram and it is my second go and every time it signs me out and say they observed an unusual activity. I haven't done anything, they are not allowing me to use it 2 minutes after I created it. So I say this is the worst social media I have ever came across. I will not be bothered the third time. The reviewers before me are right, they will allow the podophiles and other freaks to use it but they will block me for absolutely nothing. Shame on the creator of this rubbish!",1
"Sep. 23, 2021",Infringes on rights with sensorship,"used to be good, has gone downhill - mainly too much censorship and fact checking. I get the feeling the words Fact-Check are now synonymous with BS. Shame really, these companies should just focus on greed and forget trying to have a moral compass :-)",1
"Updated Sep. 20, 2021","Be active but not ""too"" active is…",On my pc laptop I cant message or post pictures. I would like for it to be more accessible from everywhere including all laptops and computers. I love Instagram but it only works for me on a phone app. Please make it world wide and make it easily accessible for people who are without a phone.,1
"Sep. 17, 2021",I’m shocked at how Instagram supports…,would be 0 star . absolute joke . shut my new account down as someone hacked it straight away . tried for weeks now to get re-instated . no reply from them apart from a code the send you that you need to reply on a photo with proof Ect . done 10+ times now and not once had ant return email . issue I have is the user name I need that exact one to match my business . so disappointed 0 customer service,1
"Sep. 17, 2021",I accidentally downloaded Instagram and…,Censorship of information is illegal and wrong,1
"Updated Sep. 15, 2021",Registered the account just to write…,"🎊🌈🌈🌈 I just got home from work and I got a bit of a new moon and I got a bit of a bit of the sun and sun sun moon moon park and sun sun moon moon sun moon and sun sun moon moon sun moon and sun sun moon moon sun moon and sun sun moon moon sun moon and sun sun moon moon sun moon and sun sun moon moon sun moon and sun sun moon moon sun moon and sun sun moon moon sun 🌈🌈🌈🎊Brussels-HagueCompassion is Wisdom,I think🥛",1
"Sep. 9, 2021",I use Instagram to discover many…,used to be good but since the censorship police purchased instagram it has gone into the rubbish bin.  yuck.,3
"Sep. 8, 2021",They will delete your whole profile…,"After reporting multiple times I was having security issues and that I suspected my account was being hacked finally Instagram suspended my account because I was supposedly violating their guidelines. Then they offer cero customer service to solve the issue. So basically their security fails a lot, the users pay the price and then they fix nothing. Years of investing time, money (Yes, I used to buy a lot from products adds in Instagram) and energy wasted because at the end they really don't care about their users experience, not even a long history of well behaviour in the app stops them from deleting your account when is not even your fault that it was hacked. It's really disrespectful.",1
"Sep. 8, 2021",Do not help users AT ALL,"rubbish, all reels and videos now. boring. copycat of YouTube and tiktok now, not a photosharing app anymore.",1
"Sep. 7, 2021",If I could give 0 I would,I have many Instagram accounts.. I got locked out of my main account a few years ago and i emailed support (Horrible support) I gave them all the info they needed to get me back in my account and they always say that its wrong and now when i try to contact them again they just ignore me. I sent them a email and few months ago and still have not go anything back.,1
"Updated Feb. 16, 2022",I really like instagram ..but sometimes…,"Tries to hide the content via a load of javascript. Doesn't stop me downloading it, as i just take apart all the javascript until i get the URL. Very annoying website, should be shutdown for wasting everyone's time. And no, i'm not signing up to it either.",2
"Sep. 6, 2021",What customer service?,"I am not happy with this application, I have reported a problem many times and it has still not been solved. I have been reporting this problem for over a month. I cannot access my Instagram without it popping up that I am restricted to do things and I have to keep pressing okay. I cannot follow and unfollow or message people. This application is absolutely ridiculous it doesn’t let you do anything. Would be nice if someone could contact me saying they will solve this problem but they don’t, they just leave it!",1
"Sep. 3, 2021",Instagram or someone else blocked me on…,Antisocial platform for liberals and greens. Only liberal newspeak is allowed.,1
"Sep. 2, 2021",Instagram’s support is NON EXISTENT,"Have double authentication to log in, my phone breaks, i want to log in on the new phone, got in contact with instagram to switch off the double authentication by proving my identity They said they turned it off but double authentication is still on when I try to log in and nobody seems to reply anymore. They don’t care about users unless you have at least 100k followers. No customer service. Yalll should be ashamed",1
"Sep. 2, 2021",App made for the superficial,Am looking for a sugar baby who will be loyal and honest and I will satisfy her and take good care of her billsContact me via Instagram at sugardaddyrob58,1
"Sep. 1, 2021",Instagram Has A Big Issue To Solve,"On Instagram there are amazing aritsts with top-tier singlely crafted paintings and\or statues but they are ignored by Instagram as it preferes to promote losers that show off a fake rich live styel.These losers have been debunked by a documetnary, ""Fake Famous"" (2021), Instagram is a crimina company for allowing the deceit of youngsters as they think these fake important people are legit and fall in massive depression.",1
"Sep. 1, 2021",Fed up of all the privacy let-downs,"Worst support ever, never reply a single request",1
"Aug. 31, 2021",Wow its full of prostitution and people…,I got my account disabled for no reason and I got zero warning or anything. I’ve been building up my social media for 6 years now and it’s gone.,1
"Aug. 31, 2021",As an artist I like this platform,"There's a HUGE issue on this platform with radical organizations and suggestive content. Some of these accounts are clearly promoting their site and should not be allowed on the platform. Most of them do not have their profiles set to private. Any child who happens to accidentally misclick out of curiosity is then in full view of heavily suggestive photos. Then in their recommended friends list, they see more of those profiles. You have to then manually X out those recommendations. Instagram needs to do more to block such inappropriate content. It is strange how content promoting Blue Lives Matter can be restricted but anti-Semitism speech is allowed to roam free. Do better and stop focusing on becoming bigger and better!",4
